STATION,NAME,DATE,PRCP,SNWD,TAVG,TMAX,TMIN,TOBS,WESD
USS0010C09S,"DEADMAN CREEK, MT US",4/14/88,0,,,,,22,7.8
USS0010C09S,"DEADMAN CREEK, MT US",4/15/88,0,,,,,24,6.9
USS0010C09S,"DEADMAN CREEK, MT US",4/16/88,0,,,,,26,6.2
USS0010C09S,"DEADMAN CREEK, MT US",4/17/88,0,,,,,22,5.6
USS0010C09S,"DEADMAN CREEK, MT US",4/18/88,0.3,,,,,27,5.2
USS0010C09S,"DEADMAN CREEK, MT US",4/19/88,0,,,,,27,4.4
USS0010C09S,"DEADMAN CREEK, MT US",4/20/88,0.4,,,,,25,4.4
USS0010C09S,"DEADMAN CREEK, MT US",4/21/88,0.1,,,,,20,4.5
USS0010C09S,"DEADMAN CREEK, MT US",4/22/88,0.1,,,,,11,4.4
USS0010C09S,"DEADMAN CREEK, MT US",4/23/88,0,,,,,24,4.1
USS0010C09S,"DEADMAN CREEK, MT US",4/24/88,0.5,,,,,21,4.5
USS0010C09S,"DEADMAN CREEK, MT US",4/25/88,0.1,,,,,18,4.6
USS0010C09S,"DEADMAN CREEK, MT US",4/26/88,0.1,,,,,9,4.6
USS0010C09S,"DEADMAN CREEK, MT US",4/27/88,0,,,,,21,4.6
USS0010C09S,"DEADMAN CREEK, MT US",4/28/88,0,,,,,27,4.1
USS0010C09S,"DEADMAN CREEK, MT US",4/29/88,0,,,,,26,3.2
USS0010C09S,"DEADMAN CREEK, MT US",4/30/88,0.2,,,,,21,3.1
USS0010C09S,"DEADMAN CREEK, MT US",5/1/88,0,,,,,13,3.1
USS0010C09S,"DEADMAN CREEK, MT US",5/2/88,0,,,,,19,2.8
USS0010C09S,"DEADMAN CREEK, MT US",5/3/88,0,,,,,21,2.5
USS0010C09S,"DEADMAN CREEK, MT US",5/4/88,0,,,,,24,1
USS0010C09S,"DEADMAN CREEK, MT US",5/5/88,0,,,,,26,0.3
USS0010C09S,"DEADMAN CREEK, MT US",5/6/88,0.7,,,,,31,0.3
USS0010C09S,"DEADMAN CREEK, MT US",5/7/88,1,,,,,27,0.7
USS0010C09S,"DEADMAN CREEK, MT US",5/8/88,0,,,,,20,0.1
USS0010C09S,"DEADMAN CREEK, MT US",5/9/88,0,,,,,23,0
USS0010C09S,"DEADMAN CREEK, MT US",5/10/88,0,,,,,24,0
USS0010C09S,"DEADMAN CREEK, MT US",5/11/88,0,,,,,26,0
USS0010C09S,"DEADMAN CREEK, MT US",5/12/88,0,,,,,30,0
USS0010C09S,"DEADMAN CREEK, MT US",5/13/88,0.1,,,,,32,0
USS0010C09S,"DEADMAN CREEK, MT US",5/14/88,0,,,,,22,0
USS0010C09S,"DEADMAN CREEK, MT US",5/15/88,0,,,,,27,0
USS0010C09S,"DEADMAN CREEK, MT US",5/16/88,0,,,,,30,0
USS0010C09S,"DEADMAN CREEK, MT US",5/17/88,0,,,,,24,0
USS0010C09S,"DEADMAN CREEK, MT US",5/18/88,0.1,,,,,18,0
USS0010C09S,"DEADMAN CREEK, MT US",5/19/88,0.1,,,,,18,0
USS0010C09S,"DEADMAN CREEK, MT US",5/20/88,0,,,,,23,0
USS0010C09S,"DEADMAN CREEK, MT US",5/21/88,0,,,,,23,0
USS0010C09S,"DEADMAN CREEK, MT US",5/22/88,0,,,,,28,0
USS0010C09S,"DEADMAN CREEK, MT US",5/23/88,0,,,,,35,0
USS0010C09S,"DEADMAN CREEK, MT US",5/24/88,0,,,,,24,0
USS0010C09S,"DEADMAN CREEK, MT US",5/25/88,0,,,,,30,0
USS0010C09S,"DEADMAN CREEK, MT US",5/26/88,0,,,,,33,0
USS0010C09S,"DEADMAN CREEK, MT US",5/27/88,0.1,,,,,33,0
USS0010C09S,"DEADMAN CREEK, MT US",5/28/88,0,,,,,40,0
USS0010C09S,"DEADMAN CREEK, MT US",5/29/88,0,,,,,40,0
USS0010C09S,"DEADMAN CREEK, MT US",5/30/88,0.6,,,,,31,0
USS0010C09S,"DEADMAN CREEK, MT US",5/31/88,0,,,,,25,0
USS0010C09S,"DEADMAN CREEK, MT US",6/1/88,0.4,,,,,28,0
USS0010C09S,"DEADMAN CREEK, MT US",6/2/88,0,,,,,31,0
USS0010C09S,"DEADMAN CREEK, MT US",6/3/88,0,,,,,38,0
USS0010C09S,"DEADMAN CREEK, MT US",6/4/88,0,,,,,41,0
USS0010C09S,"DEADMAN CREEK, MT US",6/5/88,0,,,,,37,0
USS0010C09S,"DEADMAN CREEK, MT US",6/6/88,0,,,,,39,0
USS0010C09S,"DEADMAN CREEK, MT US",6/7/88,0,,,,,46,0
USS0010C09S,"DEADMAN CREEK, MT US",6/8/88,0.1,,,,,24,0
USS0010C09S,"DEADMAN CREEK, MT US",6/9/88,0,,,,,35,0
USS0010C09S,"DEADMAN CREEK, MT US",6/10/88,0,,,,,26,0
USS0010C09S,"DEADMAN CREEK, MT US",6/11/88,0,,,,,38,0
USS0010C09S,"DEADMAN CREEK, MT US",6/12/88,0.4,,,,,34,0
USS0010C09S,"DEADMAN CREEK, MT US",6/13/88,0.1,,,,,25,0
USS0010C09S,"DEADMAN CREEK, MT US",6/14/88,0,,,,,29,0
USS0010C09S,"DEADMAN CREEK, MT US",6/15/88,0,,,,,37,0
USS0010C09S,"DEADMAN CREEK, MT US",6/16/88,0,,,,,37,0
USS0010C09S,"DEADMAN CREEK, MT US",6/17/88,0,,,,,45,0
USS0010C09S,"DEADMAN CREEK, MT US",6/18/88,0,,,,,36,0
USS0010C09S,"DEADMAN CREEK, MT US",6/19/88,0,,,,,40,0
USS0010C09S,"DEADMAN CREEK, MT US",6/20/88,0,,,,,38,0
USS0010C09S,"DEADMAN CREEK, MT US",6/21/88,0,,,,,38,0
USS0010C09S,"DEADMAN CREEK, MT US",6/22/88,0,,,,,41,0
USS0010C09S,"DEADMAN CREEK, MT US",6/23/88,0,,,,,44,0
USS0010C09S,"DEADMAN CREEK, MT US",6/24/88,0,,,,,54,0
USS0010C09S,"DEADMAN CREEK, MT US",6/25/88,0,,,,,49,0
USS0010C09S,"DEADMAN CREEK, MT US",6/26/88,0,,,,,48,0
USS0010C09S,"DEADMAN CREEK, MT US",6/27/88,0.5,,,,,47,0
USS0010C09S,"DEADMAN CREEK, MT US",6/28/88,0.2,,,,,40,0
USS0010C09S,"DEADMAN CREEK, MT US",6/29/88,0.3,,,,,23,0
USS0010C09S,"DEADMAN CREEK, MT US",6/30/88,0,,,,,33,0
USS0010C09S,"DEADMAN CREEK, MT US",7/1/88,0,,,,,35,0
USS0010C09S,"DEADMAN CREEK, MT US",7/2/88,0,,,,,41,0
USS0010C09S,"DEADMAN CREEK, MT US",7/3/88,0,,,,,43,0
USS0010C09S,"DEADMAN CREEK, MT US",7/4/88,0.9,,,,,49,0
USS0010C09S,"DEADMAN CREEK, MT US",7/5/88,0.1,,,,,37,0
USS0010C09S,"DEADMAN CREEK, MT US",7/6/88,0,,,,,24,0
USS0010C09S,"DEADMAN CREEK, MT US",7/7/88,0,,,,,26,0
USS0010C09S,"DEADMAN CREEK, MT US",7/8/88,0,,,,,32,0
