STATION,NAME,DATE,PRCP,SNWD,TAVG,TMAX,TMIN,TOBS,WESD
USS0013C03S,"SKALKAHO SUMMIT, MT US",1/1/88,0.1,,,,,-8,7
USS0013C03S,"SKALKAHO SUMMIT, MT US",1/2/88,0.2,,,,,-11,7
USS0013C03S,"SKALKAHO SUMMIT, MT US",1/3/88,0,,,,,-8,7
USS0013C03S,"SKALKAHO SUMMIT, MT US",1/4/88,0,,,,,2,7.1
USS0013C03S,"SKALKAHO SUMMIT, MT US",1/5/88,0,,,,,12,7.1
USS0013C03S,"SKALKAHO SUMMIT, MT US",1/6/88,0,,,,,7,7.1
USS0013C03S,"SKALKAHO SUMMIT, MT US",1/7/88,0,,,,,10,7.1
USS0013C03S,"SKALKAHO SUMMIT, MT US",1/8/88,0,,,,,14,7.4
USS0013C03S,"SKALKAHO SUMMIT, MT US",1/9/88,0.3,,,,,22,7.8
USS0013C03S,"SKALKAHO SUMMIT, MT US",1/10/88,0.8,,,,,9,8.9
USS0013C03S,"SKALKAHO SUMMIT, MT US",1/11/88,0.2,,,,,8,9
USS0013C03S,"SKALKAHO SUMMIT, MT US",1/12/88,0.1,,,,,9,9.1
USS0013C03S,"SKALKAHO SUMMIT, MT US",1/13/88,0,,,,,18,9.2
USS0013C03S,"SKALKAHO SUMMIT, MT US",1/14/88,0.5,,,,,24,9.7
USS0013C03S,"SKALKAHO SUMMIT, MT US",1/15/88,0.4,,,,,3,10.2
USS0013C03S,"SKALKAHO SUMMIT, MT US",1/16/88,0.1,,,,,6,10.4
USS0013C03S,"SKALKAHO SUMMIT, MT US",1/17/88,0.1,,,,,-12,10.4
USS0013C03S,"SKALKAHO SUMMIT, MT US",1/18/88,0.1,,,,,-9,10.4
USS0013C03S,"SKALKAHO SUMMIT, MT US",1/19/88,0,,,,,2,10.4
USS0013C03S,"SKALKAHO SUMMIT, MT US",1/20/88,0.3,,,,,10,11
USS0013C03S,"SKALKAHO SUMMIT, MT US",1/21/88,0.1,,,,,3,11
USS0013C03S,"SKALKAHO SUMMIT, MT US",1/22/88,0.2,,,,,11,11.3
USS0013C03S,"SKALKAHO SUMMIT, MT US",1/23/88,0.1,,,,,2,11.5
USS0013C03S,"SKALKAHO SUMMIT, MT US",1/24/88,0.1,,,,,18,11.5
USS0013C03S,"SKALKAHO SUMMIT, MT US",1/25/88,0,,,,,8,11.5
USS0013C03S,"SKALKAHO SUMMIT, MT US",1/26/88,0,,,,,14,11.5
USS0013C03S,"SKALKAHO SUMMIT, MT US",1/27/88,0,,,,,22,11.4
USS0013C03S,"SKALKAHO SUMMIT, MT US",1/28/88,0,,,,,24,11.4
USS0013C03S,"SKALKAHO SUMMIT, MT US",1/29/88,0.2,,,,,17,11.6
USS0013C03S,"SKALKAHO SUMMIT, MT US",1/30/88,0.2,,,,,5,11.8
USS0013C03S,"SKALKAHO SUMMIT, MT US",1/31/88,0,,,,,-11,12.1
USS0013C03S,"SKALKAHO SUMMIT, MT US",2/1/88,0.1,,,,,1,12.1
USS0013C03S,"SKALKAHO SUMMIT, MT US",2/2/88,0,,,,,8,12.1
USS0013C03S,"SKALKAHO SUMMIT, MT US",2/3/88,0.2,,,,,12,12.3
USS0013C03S,"SKALKAHO SUMMIT, MT US",2/4/88,0,,,,,4,12.3
USS0013C03S,"SKALKAHO SUMMIT, MT US",2/5/88,0,,,,,15,12.3
USS0013C03S,"SKALKAHO SUMMIT, MT US",2/6/88,0,,,,,17,12.3
USS0013C03S,"SKALKAHO SUMMIT, MT US",2/7/88,0.3,,,,,18,12.5
USS0013C03S,"SKALKAHO SUMMIT, MT US",2/8/88,0.4,,,,,21,13
USS0013C03S,"SKALKAHO SUMMIT, MT US",2/9/88,0.6,,,,,15,13.9
USS0013C03S,"SKALKAHO SUMMIT, MT US",2/10/88,0.2,,,,,,14.2
USS0013C03S,"SKALKAHO SUMMIT, MT US",2/11/88,0,,,,,,14.2
USS0013C03S,"SKALKAHO SUMMIT, MT US",2/12/88,0.5,,,,,,14.8
USS0013C03S,"SKALKAHO SUMMIT, MT US",2/13/88,0.2,,,,,,15.1
USS0013C03S,"SKALKAHO SUMMIT, MT US",2/14/88,0.5,,,,,,15.8
USS0013C03S,"SKALKAHO SUMMIT, MT US",2/15/88,0.2,,,,,9,16
USS0013C03S,"SKALKAHO SUMMIT, MT US",2/16/88,0.1,,,,,4,16
USS0013C03S,"SKALKAHO SUMMIT, MT US",2/17/88,0.3,,,,,14,16.1
USS0013C03S,"SKALKAHO SUMMIT, MT US",2/18/88,0,,,,,13,16.1
USS0013C03S,"SKALKAHO SUMMIT, MT US",2/19/88,0,,,,,16,16.1
USS0013C03S,"SKALKAHO SUMMIT, MT US",2/20/88,0,,,,,15,16.1
USS0013C03S,"SKALKAHO SUMMIT, MT US",2/21/88,0,,,,,7,16.1
USS0013C03S,"SKALKAHO SUMMIT, MT US",2/22/88,0,,,,,-4,16.1
USS0013C03S,"SKALKAHO SUMMIT, MT US",2/23/88,0,,,,,7,16.1
USS0013C03S,"SKALKAHO SUMMIT, MT US",2/24/88,0.1,,,,,11,16.1
USS0013C03S,"SKALKAHO SUMMIT, MT US",2/25/88,0,,,,,15,16.1
USS0013C03S,"SKALKAHO SUMMIT, MT US",2/26/88,0,,,,,18,16.1
USS0013C03S,"SKALKAHO SUMMIT, MT US",2/27/88,0,,,,,21,16.1
USS0013C03S,"SKALKAHO SUMMIT, MT US",2/28/88,0.1,,,,,19,16.1
USS0013C03S,"SKALKAHO SUMMIT, MT US",2/29/88,0,,,,,23,16.1
USS0013C03S,"SKALKAHO SUMMIT, MT US",3/1/88,0,,,,,16,16.1
USS0013C03S,"SKALKAHO SUMMIT, MT US",3/2/88,0,,,,,25,16.3
USS0013C03S,"SKALKAHO SUMMIT, MT US",3/3/88,0.1,,,,,-1,16.3
USS0013C03S,"SKALKAHO SUMMIT, MT US",3/4/88,0.1,,,,,23,16.3
USS0013C03S,"SKALKAHO SUMMIT, MT US",3/5/88,0.3,,,,,22,16.6
USS0013C03S,"SKALKAHO SUMMIT, MT US",3/6/88,0.4,,,,,13,17.3
USS0013C03S,"SKALKAHO SUMMIT, MT US",3/7/88,0,,,,,12,17.3
USS0013C03S,"SKALKAHO SUMMIT, MT US",3/8/88,0.1,,,,,20,17.3
USS0013C03S,"SKALKAHO SUMMIT, MT US",3/9/88,0.3,,,,,11,17.6
USS0013C03S,"SKALKAHO SUMMIT, MT US",3/10/88,0.3,,,,,5,18
USS0013C03S,"SKALKAHO SUMMIT, MT US",3/11/88,0,,,,,4,18.1
USS0013C03S,"SKALKAHO SUMMIT, MT US",3/12/88,0,,,,,6,18.1
USS0013C03S,"SKALKAHO SUMMIT, MT US",3/13/88,0,,,,,17,18.1
USS0013C03S,"SKALKAHO SUMMIT, MT US",3/14/88,0.3,,,,,10,18.1
USS0013C03S,"SKALKAHO SUMMIT, MT US",3/15/88,0,,,,,-7,18.3
USS0013C03S,"SKALKAHO SUMMIT, MT US",3/16/88,0,,,,,-3,18.3
USS0013C03S,"SKALKAHO SUMMIT, MT US",3/17/88,0,,,,,13,18.3
USS0013C03S,"SKALKAHO SUMMIT, MT US",3/18/88,0,,,,,17,18.3
USS0013C03S,"SKALKAHO SUMMIT, MT US",3/19/88,0,,,,,25,18.3
USS0013C03S,"SKALKAHO SUMMIT, MT US",3/20/88,0,,,,,25,17.6
USS0013C03S,"SKALKAHO SUMMIT, MT US",3/21/88,0.2,,,,,14,18.3
USS0013C03S,"SKALKAHO SUMMIT, MT US",3/22/88,0.2,,,,,21,18.3
USS0013C03S,"SKALKAHO SUMMIT, MT US",3/23/88,0.3,,,,,19,19.3
USS0013C03S,"SKALKAHO SUMMIT, MT US",3/24/88,0.2,,,,,18,19.3
USS0013C03S,"SKALKAHO SUMMIT, MT US",3/25/88,0.1,,,,,28,19.6
USS0013C03S,"SKALKAHO SUMMIT, MT US",3/26/88,0.2,,,,,8,20
USS0013C03S,"SKALKAHO SUMMIT, MT US",3/27/88,0.2,,,,,6,20.3
USS0013C03S,"SKALKAHO SUMMIT, MT US",3/28/88,0.3,,,,,9,20.3
USS0013C03S,"SKALKAHO SUMMIT, MT US",3/29/88,0.3,,,,,0,20.5
USS0013C03S,"SKALKAHO SUMMIT, MT US",3/30/88,0,,,,,1,20.6
USS0013C03S,"SKALKAHO SUMMIT, MT US",3/31/88,0,,,,,10,20.6
USS0013C03S,"SKALKAHO SUMMIT, MT US",4/1/88,0,,,,,24,20.6
USS0013C03S,"SKALKAHO SUMMIT, MT US",4/2/88,0.2,,,,,24,20.1
USS0013C03S,"SKALKAHO SUMMIT, MT US",4/3/88,0.5,,,,,14,20.8
USS0013C03S,"SKALKAHO SUMMIT, MT US",4/4/88,0.2,,,,,2,21.3
USS0013C03S,"SKALKAHO SUMMIT, MT US",4/5/88,0,,,,,23,21.3
USS0013C03S,"SKALKAHO SUMMIT, MT US",4/6/88,0,,,,,24,21.1
USS0013C03S,"SKALKAHO SUMMIT, MT US",4/7/88,0.6,,,,,13,21.6
USS0013C03S,"SKALKAHO SUMMIT, MT US",4/8/88,0,,,,,-3,21.8
USS0013C03S,"SKALKAHO SUMMIT, MT US",4/9/88,0,,,,,11,21.8
USS0013C03S,"SKALKAHO SUMMIT, MT US",4/10/88,0,,,,,22,21.6
USS0013C03S,"SKALKAHO SUMMIT, MT US",4/11/88,0,,,,,26,21.6
USS0013C03S,"SKALKAHO SUMMIT, MT US",4/12/88,0,,,,,24,21.6
USS0013C03S,"SKALKAHO SUMMIT, MT US",4/13/88,0,,,,,24,21.6
USS0013C03S,"SKALKAHO SUMMIT, MT US",4/14/88,0,,,,,27,21.6
USS0013C03S,"SKALKAHO SUMMIT, MT US",4/15/88,0,,,,,29,21.6
USS0013C03S,"SKALKAHO SUMMIT, MT US",4/16/88,0,,,,,33,21.5
USS0013C03S,"SKALKAHO SUMMIT, MT US",4/17/88,0.7,,,,,29,21.1
USS0013C03S,"SKALKAHO SUMMIT, MT US",4/18/88,0,,,,,19,21.1
USS0013C03S,"SKALKAHO SUMMIT, MT US",4/19/88,0,,,,,28,20.8
USS0013C03S,"SKALKAHO SUMMIT, MT US",4/20/88,0.3,,,,,24,21.1
USS0013C03S,"SKALKAHO SUMMIT, MT US",4/21/88,0.5,,,,,24,21.5
USS0013C03S,"SKALKAHO SUMMIT, MT US",4/22/88,0,,,,,22,21.3
USS0013C03S,"SKALKAHO SUMMIT, MT US",4/23/88,0,,,,,23,21.3
USS0013C03S,"SKALKAHO SUMMIT, MT US",4/24/88,0.2,,,,,8,21.6
USS0013C03S,"SKALKAHO SUMMIT, MT US",4/25/88,0.2,,,,,9,21.5
USS0013C03S,"SKALKAHO SUMMIT, MT US",4/26/88,0,,,,,14,21.5
USS0013C03S,"SKALKAHO SUMMIT, MT US",4/27/88,0,,,,,26,21.3
USS0013C03S,"SKALKAHO SUMMIT, MT US",4/28/88,0.1,,,,,27,21.1
USS0013C03S,"SKALKAHO SUMMIT, MT US",4/29/88,0.2,,,,,18,21.1
USS0013C03S,"SKALKAHO SUMMIT, MT US",4/30/88,0,,,,,13,21.3
USS0013C03S,"SKALKAHO SUMMIT, MT US",5/1/88,0,,,,,14,21.3
USS0013C03S,"SKALKAHO SUMMIT, MT US",5/2/88,0,,,,,14,21.3
USS0013C03S,"SKALKAHO SUMMIT, MT US",5/3/88,0,,,,,17,21.3
USS0013C03S,"SKALKAHO SUMMIT, MT US",5/4/88,0.3,,,,,24,21.6
USS0013C03S,"SKALKAHO SUMMIT, MT US",5/5/88,0.2,,,,,28,21.5
USS0013C03S,"SKALKAHO SUMMIT, MT US",5/6/88,0.5,,,,,23,21.6
USS0013C03S,"SKALKAHO SUMMIT, MT US",5/7/88,0.3,,,,,21,21.8
USS0013C03S,"SKALKAHO SUMMIT, MT US",5/8/88,0,,,,,28,21.8
USS0013C03S,"SKALKAHO SUMMIT, MT US",5/9/88,0,,,,,23,21.8
USS0013C03S,"SKALKAHO SUMMIT, MT US",5/10/88,0,,,,,26,21.3
USS0013C03S,"SKALKAHO SUMMIT, MT US",5/11/88,0,,,,,29,20.5
USS0013C03S,"SKALKAHO SUMMIT, MT US",5/12/88,0,,,,,40,19.6
USS0013C03S,"SKALKAHO SUMMIT, MT US",5/13/88,0,,,,,24,19.6
USS0013C03S,"SKALKAHO SUMMIT, MT US",5/14/88,0,,,,,19,19.6
USS0013C03S,"SKALKAHO SUMMIT, MT US",5/15/88,0,,,,,33,18.5
USS0013C03S,"SKALKAHO SUMMIT, MT US",5/16/88,0.2,,,,,26,17.6
USS0013C03S,"SKALKAHO SUMMIT, MT US",5/17/88,0.2,,,,,14,18
USS0013C03S,"SKALKAHO SUMMIT, MT US",5/18/88,0,,,,,21,18.1
USS0013C03S,"SKALKAHO SUMMIT, MT US",5/19/88,0,,,,,19,18
USS0013C03S,"SKALKAHO SUMMIT, MT US",5/20/88,0,,,,,22,17.1
USS0013C03S,"SKALKAHO SUMMIT, MT US",5/21/88,0.1,,,,,29,16.1
USS0013C03S,"SKALKAHO SUMMIT, MT US",5/22/88,0,,,,,33,14.9
USS0013C03S,"SKALKAHO SUMMIT, MT US",5/23/88,0,,,,,31,13.6
USS0013C03S,"SKALKAHO SUMMIT, MT US",5/24/88,0,,,,,29,12.4
USS0013C03S,"SKALKAHO SUMMIT, MT US",5/25/88,0,,,,,30,11.3
USS0013C03S,"SKALKAHO SUMMIT, MT US",5/26/88,0,,,,,33,10.2
USS0013C03S,"SKALKAHO SUMMIT, MT US",5/27/88,0,,,,,30,9.3
USS0013C03S,"SKALKAHO SUMMIT, MT US",5/28/88,0.2,,,,,33,8.5
USS0013C03S,"SKALKAHO SUMMIT, MT US",5/29/88,0.5,,,,,24,8.3
USS0013C03S,"SKALKAHO SUMMIT, MT US",5/30/88,1.3,,,,,24,9.2
USS0013C03S,"SKALKAHO SUMMIT, MT US",5/31/88,0.1,,,,,29,9.3
USS0013C03S,"SKALKAHO SUMMIT, MT US",6/1/88,0,,,,,27,9.3
USS0013C03S,"SKALKAHO SUMMIT, MT US",6/2/88,0,,,,,32,8.9
USS0013C03S,"SKALKAHO SUMMIT, MT US",6/3/88,0,,,,,36,8
USS0013C03S,"SKALKAHO SUMMIT, MT US",6/4/88,0,,,,,34,6
USS0013C03S,"SKALKAHO SUMMIT, MT US",6/5/88,0,,,,,35,4
USS0013C03S,"SKALKAHO SUMMIT, MT US",6/6/88,0,,,,,35,2.3
USS0013C03S,"SKALKAHO SUMMIT, MT US",6/7/88,0.1,,,,,31,0.9
USS0013C03S,"SKALKAHO SUMMIT, MT US",6/8/88,0.1,,,,,23,0.5
USS0013C03S,"SKALKAHO SUMMIT, MT US",6/9/88,0,,,,,31,0.2
USS0013C03S,"SKALKAHO SUMMIT, MT US",6/10/88,0,,,,,26,0.1
USS0013C03S,"SKALKAHO SUMMIT, MT US",6/11/88,0,,,,,36,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",6/12/88,0.3,,,,,31,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",6/13/88,0.1,,,,,27,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",6/14/88,0,,,,,33,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",6/15/88,0,,,,,39,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",6/16/88,0,,,,,38,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",6/17/88,0,,,,,39,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",6/18/88,0,,,,,38,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",6/19/88,0,,,,,49,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",6/20/88,0,,,,,44,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",6/21/88,0.1,,,,,44,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",6/22/88,0,,,,,44,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",6/23/88,0,,,,,42,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",6/24/88,0,,,,,46,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",6/25/88,1.4,,,,,49,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",6/26/88,0.3,,,,,41,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",6/27/88,0.7,,,,,41,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",6/28/88,0.3,,,,,38,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",6/29/88,0.1,,,,,20,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",6/30/88,0,,,,,30,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",7/1/88,0,,,,,36,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",7/2/88,0,,,,,39,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",7/3/88,0,,,,,42,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",7/4/88,0,,,,,42,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",7/5/88,0.2,,,,,31,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",7/6/88,0,,,,,23,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",7/7/88,0,,,,,30,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",7/8/88,0,,,,,35,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",7/9/88,0,,,,,37,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",7/10/88,0,,,,,41,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",7/11/88,0,,,,,33,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",7/12/88,0,,,,,38,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",7/13/88,0,,,,,40,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",7/14/88,0,,,,,34,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",7/15/88,0,,,,,32,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",7/16/88,0,,,,,29,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",7/17/88,0,,,,,29,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",7/18/88,0,,,,,30,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",7/19/88,0,,,,,34,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",7/20/88,0,,,,,42,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",7/21/88,0,,,,,43,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",7/22/88,0,,,,,36,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",7/23/88,0,,,,,36,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",7/24/88,0,,,,,40,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",7/25/88,0,,,,,40,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",7/26/88,0,,,,,51,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",7/27/88,0,,,,,43,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",7/28/88,0,,,,,36,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",7/29/88,0,,50,62,38,,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",7/30/88,0,,53,50,41,,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",7/31/88,0,,34,45,22,,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",8/1/88,0,,46,57,34,,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",8/2/88,0,,48,60,36,,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",8/3/88,0,,31,43,19,,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",8/4/88,0,,56,67,44,,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",8/5/88,0,,55,67,43,,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",8/6/88,0,,36,48,25,,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",8/7/88,0,,31,43,19,,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",8/8/88,0,,22,39,15,,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",8/9/88,0,,46,58,35,,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",8/10/88,0,,62,74,50,,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",8/11/88,0,,58,70,47,,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",8/12/88,0,,27,39,15,,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",8/13/88,0,,20,32,9,,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",8/14/88,0,,24,35,12,,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",8/15/88,0,,33,45,21,,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",8/16/88,0,,33,54,31,,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",8/17/88,0,,32,55,31,,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",8/18/88,0,,33,52,29,,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",8/19/88,0,,44,54,34,,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",8/20/88,0,,22,34,10,,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",8/21/88,0,,24,36,12,,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",8/22/88,0,,18,28,10,8,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",8/23/88,0.1,,20,34,7,12,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",8/24/88,0,,23,38,12,16,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",8/25/88,0,,60,80,47,41,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",8/26/88,0,,50,66,39,37,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",8/27/88,0,,49,67,34,36,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",8/28/88,0,,54,74,36,45,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",8/29/88,0,,58,74,44,45,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",8/30/88,0,,53,70,36,34,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",8/31/88,0,,47,66,33,35,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",9/1/88,0,,53,76,35,42,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",9/2/88,0,,60,82,41,43,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",9/3/88,0,,61,82,43,44,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",9/4/88,0,,59,78,44,47,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",9/5/88,0,,59,75,47,48,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",9/6/88,0,,57,70,47,44,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",9/7/88,0,,45,54,35,31,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",9/8/88,0,,44,62,28,35,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",9/9/88,0,,49,67,34,38,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",9/10/88,0.4,,34,40,28,26,0.4
USS0013C03S,"SKALKAHO SUMMIT, MT US",9/11/88,0.1,,28,31,26,24,0.3
USS0013C03S,"SKALKAHO SUMMIT, MT US",9/12/88,0,,33,49,22,32,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",9/13/88,0,,41,58,29,31,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",9/14/88,0,,44,65,31,35,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",9/15/88,0,,48,66,35,44,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",9/16/88,0,,45,55,30,27,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",9/17/88,0.3,,30,39,25,25,0.1
USS0013C03S,"SKALKAHO SUMMIT, MT US",9/18/88,0,,28,36,25,29,0.1
USS0013C03S,"SKALKAHO SUMMIT, MT US",9/19/88,0,,33,43,27,29,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",9/20/88,0,,33,39,27,26,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",9/21/88,0,,35,52,26,26,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",9/22/88,0,,35,53,25,29,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",9/23/88,0,,40,55,29,38,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",9/24/88,0,,43,58,35,41,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",9/25/88,0,,45,54,35,35,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",9/26/88,0,,40,51,32,38,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",9/27/88,0.5,,33,40,28,27,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",9/28/88,0,,33,45,26,30,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",9/29/88,0,,42,63,30,36,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",9/30/88,0,,46,63,34,38,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",10/1/88,0,,46,67,36,35,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",10/2/88,0,,47,70,34,36,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",10/3/88,0,,44,65,32,32,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",10/4/88,0,,44,66,31,34,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",10/5/88,0,,46,67,34,36,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",10/6/88,0,,46,66,34,36,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",10/7/88,0,,46,67,34,39,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",10/8/88,0,,47,62,37,36,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",10/9/88,0,,45,64,35,35,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",10/10/88,0,,46,69,34,38,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",10/11/88,0,,45,66,35,36,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",10/12/88,0,,45,65,34,36,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",10/13/88,0,,43,59,34,42,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",10/14/88,0.1,,41,46,35,36,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",10/15/88,0.3,,40,47,35,41,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",10/16/88,1.6,,41,42,37,34,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",10/17/88,0.1,,33,43,26,25,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",10/18/88,0,,34,45,24,36,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",10/19/88,0.1,,36,37,34,37,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",10/20/88,0,,38,46,32,30,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",10/21/88,0,,44,62,30,42,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",10/22/88,0,,36,47,28,32,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",10/23/88,0,,36,47,28,34,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",10/24/88,0,,38,48,32,32,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",10/25/88,0.1,,41,52,29,42,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",10/26/88,0,,40,48,27,18,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",10/27/88,0,,24,38,13,26,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",10/28/88,0,,32,43,25,25,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",10/29/88,0,,33,50,23,32,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",10/30/88,0,,36,44,30,31,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",10/31/88,0,,39,54,30,35,0
USS0013C03S,"SKALKAHO SUMMIT, MT US",11/1/88,0,,41,52,34,32,0
